target,target1,date,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
26,m26,11/04/20,TRUE,3307.5,0,3.13,0.51,0.59,0,0.51,0.59,36.6,0.06
26,m26,11/04/20,TRUE,2533.5,31,0.2,0.38,0.38,0.2,0.5,0.66,37.27,-0.13
26,m26,11/04/20,TRUE,2080.5,30,0.28,0.66,0.81,0.18,0.51,0.64,38.24,-0.16
26,m26,11/04/20,TRUE,2001,28,0.2,0.64,0.82,0.18,0.5,0.66,38.74,-0.15
26,m26,11/04/20,TRUE,2955.5,0,1.84,0.5,0.62,0,0.5,0.62,36.91,-0.13
26,m26,11/04/20,TRUE,2204,28,1.28,0.4,0.37,0,0.51,0.64,37.77,-0.05
26,m26,11/04/20,TRUE,2566.5,31,3.16,0.42,0.3,2.44,0.51,0.64,37.02,-0.98
26,m26,11/04/20,TRUE,2204,30,1.41,0.45,0.29,0.14,0.51,0.64,37.6,0.06
26,m26,11/04/20,TRUE,2237,29,0.8,0.41,0.34,0,0.49,0.65,37.48,-0.59
26,m26,11/04/20,TRUE,2155,31,0.4,0.54,1.01,0,0.48,0.65,36.97,-0.07
26,m26,11/04/20,TRUE,1622,26,1.28,0.42,0.27,0.17,0.49,0.55,38,-0.19
26,m26,11/04/20,TRUE,1011.5,21,2.06,0.81,0.12,0,0.85,0.36,34.85,-1.5
26,m26,11/04/20,TRUE,764.5,20,21.47,0.76,0.48,0.79,0.66,0.6,38.89,3.01
26,m26,11/04/20,TRUE,1093.5,27,53.68,-0.01,0.97,0,0.13,0.82,36.07,-0.49
26,m26,11/04/20,TRUE,124.5,12,18.36,0.78,0.96,0.46,0.71,0.95,34.52,-2.43
26,m26,11/04/20,TRUE,965.5,24,13.72,0.13,-0.02,2.51,0.23,0.18,37.18,1.14
26,m26,11/04/20,TRUE,886,20,0.82,0.51,0.42,0,0.46,0.65,39.65,0.48
26,m26,11/04/20,TRUE,1022,22,0.82,0.44,0.34,0.09,0.49,0.59,38.32,-0.09
26,m26,11/04/20,TRUE,1237.5,25,0.89,0.42,0.37,0.33,0.49,0.62,34.9,-0.08
26,m26,11/04/20,TRUE,291.5,12,3.33,0.66,0.2,2.41,0.59,0.16,42.96,4.95
26,m26,11/04/20,TRUE,194,12,0.45,0.83,0.81,0,0.78,0.89,32.79,-0.12
26,m26,11/04/20,TRUE,310,0,1.44,0.96,0.82,0,0.96,0.82,32.83,-0.14
26,m26,11/04/20,TRUE,3847,28,0.28,0.84,0.14,0,0.84,0.49,32.97,-0.02
26,m26,11/04/20,TRUE,307,0,0.72,0.83,0.57,0,0.83,0.57,33.34,-0.13
26,m26,11/04/20,TRUE,3805.5,25,0.45,0.84,0.16,0,0.84,0.48,32.72,0
26,m26,11/04/20,TRUE,3461,82,0.28,1,-0.44,0,0.86,0.54,32.58,0.19
26,m26,11/04/20,TRUE,3127.5,0,1.22,0.87,0.54,0,0.87,0.54,33.97,-0.08
26,m26,11/04/20,TRUE,3848,26,0.28,0.84,0.16,0,0.84,0.49,32.62,0.02
26,m26,11/04/20,TRUE,3567,96,1.44,1,-0.63,0,0.86,0.52,32.73,0.09
26,m26,11/04/20,TRUE,3754,25,0.28,0.84,0.18,0.13,0.84,0.49,32.75,0.09
26,m26,11/04/20,TRUE,3574.5,91,1.61,1,-0.55,0.15,0.86,0.54,32.35,-0.02
26,m26,11/04/20,TRUE,3836,26,5.66,0.84,0.16,0.24,0.84,0.49,32.7,-0.09
26,m26,11/04/20,TRUE,3158.5,74,1.22,1,-0.34,0.07,0.87,0.54,32.39,-0.15
26,m26,11/04/20,TRUE,1065.5,0,45.04,0.94,0.6,0,0.94,0.6,32.73,0.17
26,m26,11/04/20,TRUE,3146,79,0.63,1,-0.4,0,0.87,0.54,32.44,-0.12
26,m26,11/04/20,TRUE,2569,64,1.08,1,-0.21,0,0.88,0.54,32.35,0.02
26,m26,11/04/20,TRUE,2637,66,39.18,1,-0.22,0,0.87,0.55,32.58,0.12
26,m26,11/04/20,TRUE,315,0,0.2,0.96,0.8,0,0.96,0.8,32.95,-0.15
26,m26,11/04/20,TRUE,1099.5,0,12.11,0.94,0.6,0,0.94,0.6,32.77,-0.06
26,m26,11/04/20,TRUE,2929,78,0.63,1,-0.39,0,0.87,0.54,32.21,0.17
26,m26,11/04/20,TRUE,1307,0,17.23,0.94,0.44,0,0.94,0.44,32.48,-0.33
26,m26,11/04/20,TRUE,1660.5,20,13.19,0.92,0.2,0,0.92,0.45,32.46,-0.02
26,m26,11/04/20,TRUE,1181.5,0,11.8,0.94,0.59,0,0.94,0.59,32.54,-0.08
26,m26,11/04/20,TRUE,1068.5,0,5.1,0.94,0.64,0,0.94,0.64,32.37,0
26,m26,11/04/20,TRUE,228.5,0,0.6,0.97,0.85,0,0.97,0.85,32.93,-0.02
26,m26,11/04/20,TRUE,103,0,0.4,0.97,0.9,0,0.97,0.9,33.28,-0.09
26,m26,11/04/20,TRUE,333,0,8.83,0.96,0.79,0,0.96,0.79,32.6,0.14
26,m26,11/04/20,TRUE,498.5,27,2.69,0.93,0.34,0,0.95,0.68,32.27,0.02
26,m26,11/05/20,TRUE,763,22,1.41,0.91,0.39,0,0.94,0.66,32.62,-0.02
26,m26,11/05/20,TRUE,141.5,0,5.65,0.97,0.88,0,0.97,0.88,32.6,0.14
26,m26,11/05/20,TRUE,287,0,1.71,0.97,0.8,0,0.97,0.8,32.46,-0.02
26,m26,11/05/20,TRUE,123.5,8,1.65,0.26,1.01,0.29,0.29,0.92,31.96,-0.02
26,m26,11/05/20,TRUE,443,31,1.97,0.32,0.26,0,0.3,0.65,32.37,0.02
26,m26,11/05/20,TRUE,114.5,9,75.68,0.25,0.99,2.53,0.29,0.92,32.35,-0.02
26,m26,11/05/20,TRUE,147.5,18,0.4,0.62,0.15,0.31,0.52,0.15,32.68,-0.04
26,m26,11/05/20,TRUE,166,13,8.05,0.32,0.3,0,0.31,0.46,32.54,0.13
26,m26,11/05/20,TRUE,557,38,3.28,0.31,0.1,3.04,0.29,0.57,32.35,-0.04
26,m26,11/05/20,TRUE,156,19,1.4,0.63,0.16,0,0.52,0.15,32.52,-0.08
26,m26,11/05/20,TRUE,256.5,19,2.69,0.31,0.34,0.18,0.3,0.57,32.56,0.02
26,m26,11/05/20,TRUE,100.5,6,77.73,0.25,0.95,0,0.28,0.94,32.44,0.05
26,m26,11/05/20,TRUE,244.5,13,43.6,0.34,0.29,1.47,0.33,0.45,32.33,-0.04
26,m26,11/05/20,TRUE,152.5,11,0.28,0.32,0.33,0.23,0.31,0.46,32.62,-0.19
26,m26,11/05/20,TRUE,176,11,0.85,0.23,0.98,0.57,0.28,0.91,32.68,0.1
26,m26,11/05/20,TRUE,136,16,48.94,0.61,0.14,1.45,0.52,0.14,32.73,-0.02
26,m26,11/05/20,TRUE,158.5,12,4.39,0.31,0.35,0,0.3,0.5,32.56,-0.08
26,m26,11/05/20,TRUE,530,26,10.23,0.28,1.01,0,0.29,0.69,32.54,0.12
26,m26,11/05/20,TRUE,132,7,1.26,0.24,0.94,0.32,0.28,0.92,32.23,0.04
26,m26,11/05/20,TRUE,166.5,12,0.63,0.23,1,0,0.28,0.91,32.75,0.23
26,m26,11/05/20,TRUE,722.5,37,47.39,0.28,1.01,1.66,0.3,0.55,32.5,0.02
26,m26,11/05/20,TRUE,107,7,18.91,0.29,1.01,0.25,0.29,0.92,32.46,-0.12
26,m26,11/05/20,TRUE,161,19,60.81,0.63,0.16,1.61,0.53,0.15,32.68,0.06
26,m26,11/05/20,TRUE,145.5,18,0.45,0.62,0.15,0.25,0.52,0.14,33.06,-0.37
26,m26,11/05/20,TRUE,370.5,30,13.32,0.31,0.3,0.21,0.3,0.68,32.46,-0.24
26,m26,11/05/20,TRUE,108,8,1.34,0.26,1,0,0.28,0.92,32.29,0.1
26,m26,11/05/20,TRUE,346,30,2.84,0.32,0.32,0,0.3,0.69,32.54,-0.25
26,m26,11/05/20,TRUE,133,8,0.72,0.24,0.97,0.51,0.28,0.92,32.42,0.05
26,m26,11/05/20,TRUE,246.5,15,12.4,0.31,0.34,2.94,0.3,0.52,32.33,0.16
26,m26,11/05/20,TRUE,1031.5,36,1.17,0.27,1.01,0,0.29,0.56,32.33,-0.06
26,m26,11/05/20,TRUE,170.5,18,0.63,0.63,0.15,0,0.53,0.14,32.79,-0.08
26,m26,11/05/20,TRUE,963,37,52.82,0.28,1.01,1.64,0.3,0.55,32.25,-0.04
26,m26,11/05/20,TRUE,138,12,5.73,0.31,0.34,3.02,0.31,0.49,32.31,0.06
26,m26,11/05/20,TRUE,226,14,4.25,0.31,0.33,0.16,0.31,0.5,32.5,-0.06
26,m26,11/05/20,TRUE,569,37,45.41,0.29,1.01,1.72,0.31,0.55,33.55,-0.02
26,m26,11/05/20,TRUE,168.5,18,49.83,0.62,0.15,0,0.52,0.15,32.81,0.11
26,m26,11/05/20,TRUE,544.5,36,6.44,0.28,1.01,0,0.29,0.56,32.5,0.02
26,m26,11/05/20,TRUE,128.5,7,1.34,0.25,0.95,0.64,0.28,0.92,32.23,0
26,m26,11/05/20,TRUE,841.5,36,1.9,0.28,1.01,0,0.3,0.56,32.41,-0.01
26,m26,11/05/20,TRUE,117.5,9,1,0.28,1.01,0.03,0.28,0.9,33.12,0.11
26,m26,11/05/20,TRUE,191.5,19,42.77,0.62,0.15,1.43,0.52,0.15,32.54,0.1
26,m26,11/05/20,TRUE,153.5,13,2.16,0.31,0.31,0.23,0.3,0.48,32.48,-0.02
26,m26,11/05/20,TRUE,156.5,12,5.1,0.3,1.01,0.31,0.31,0.86,33.76,0.98
26,m26,11/05/20,TRUE,170.5,19,59.13,0.63,0.16,1.6,0.53,0.15,32.35,-0.27
26,m26,11/05/20,TRUE,161,9,1.9,0.26,1.01,0.35,0.28,0.91,32.37,-0.02
26,m26,11/05/20,TRUE,605.5,37,28.83,0.32,0.1,2.44,0.3,0.56,32.54,0.02
26,m26,11/05/20,TRUE,498.5,0,58.31,0.3,0.68,0,0.3,0.68,32.66,0.16
26,m26,11/05/20,TRUE,100,17,0.4,0.62,0.15,0,0.52,0.15,32.6,-0.04
26,m26,11/05/20,TRUE,114,18,73.89,0.62,0.16,2.43,0.52,0.15,32.79,0.07
26,m26,11/05/20,TRUE,127,8,18.44,0.27,1.01,0.19,0.28,0.91,32.31,0.06
26,m26,11/05/20,TRUE,137,9,34.06,0.28,1.01,0,0.29,0.9,32.58,0.52
26,m26,11/05/20,TRUE,202.5,10,1,0.25,1.01,0,0.28,0.9,32.5,0
26,m26,11/05/20,TRUE,263,21,1.44,0.63,0.16,0.45,0.52,0.15,32.11,0.05
26,m26,11/05/20,TRUE,781.5,35,0.89,0.27,1.01,0,0.29,0.57,32.39,-0.13
26,m26,11/05/20,TRUE,159,11,1.34,0.24,1,0,0.28,0.91,32.17,-0.08
26,m26,11/05/20,TRUE,462.5,14,1.81,0.32,0.07,0,0.3,0.24,32.46,0
26,m26,11/05/20,TRUE,226,21,3.16,0.63,0.16,0.44,0.52,0.14,33.24,0.08
26,m26,11/05/20,TRUE,558.5,15,0.6,0.88,0.74,0.11,0.82,0.85,36.95,0.5
26,m26,11/05/20,TRUE,436.5,0,11.65,0.61,0.84,0,0.61,0.84,41.12,-1.27
26,m26,11/05/20,TRUE,285,15,1.9,0.88,0.93,0.24,0.8,0.91,34.6,-0.44
26,m26,11/05/20,TRUE,866,21,28.7,0.93,0.31,0.87,0.87,0.54,38.03,-1.14
26,m26,11/05/20,TRUE,785,0,8.42,0.88,0.72,0,0.88,0.72,37.96,-0.72
26,m26,11/05/20,TRUE,293,14,16.6,0.9,0.92,0,0.82,0.9,37.85,0.48
26,m26,11/05/20,TRUE,1215.5,24,0.63,0.6,0.51,0.05,0.48,0.64,38.75,-0.15
26,m26,11/05/20,TRUE,1236.5,22,6.07,0.54,0.36,1.37,0.45,0.56,38.6,-0.51
26,m26,11/05/20,TRUE,1095.5,24,0.2,0.63,0.64,0.18,0.5,0.59,38.47,0.09
26,m26,11/05/20,TRUE,1026,24,0.4,0.66,0.68,0,0.53,0.6,38.74,-0.03
26,m26,11/06/20,TRUE,1081.5,25,1.56,0.65,0.63,0,0.52,0.59,38.53,-0.02
26,m26,11/06/20,TRUE,1088,24,0.63,0.64,0.68,0.14,0.52,0.59,38.64,0.04
26,m26,11/06/20,TRUE,1194.5,25,0.82,0.64,0.63,0.35,0.51,0.59,37.92,0.34
26,m26,11/06/20,TRUE,1372.5,22,1.46,0.52,0.36,0,0.48,0.62,37.79,-0.01
26,m26,11/06/20,TRUE,857,0,1,0.47,0.75,0,0.47,0.75,39.58,-0.15
26,m26,11/06/20,TRUE,851,0,1.17,0.47,0.74,0,0.47,0.74,39,-0.15
26,m26,11/06/20,TRUE,854.5,0,0.6,0.47,0.75,0,0.47,0.75,38.59,-0.07
26,m26,11/06/20,TRUE,925,0,0.63,0.47,0.74,0,0.47,0.74,38.98,-0.09
26,m26,11/06/20,TRUE,1309.5,27,0.45,0.48,0.24,0.14,0.46,0.57,37.71,0.08
26,m26,11/06/20,TRUE,842.5,0,1.8,0.8,0.79,0,0.8,0.79,36.5,-2.93
26,m26,11/06/20,TRUE,790,20,4.97,0.9,0.22,0.38,0.87,0.46,35.88,-1.97
26,m26,11/06/20,TRUE,231,18,7.66,0.96,0.02,0,0.86,0.04,34.39,-0.84
26,m26,11/06/20,TRUE,898.5,25,64.96,0.31,0.15,1.91,0.41,0.38,38.98,3.91
26,m26,11/06/20,TRUE,792.5,19,1,0.64,0.6,0.16,0.54,0.69,40.83,0.11
26,m26,11/06/20,TRUE,1246.5,22,0.63,0.52,0.37,0,0.48,0.64,37.56,0.17
26,m26,11/06/20,TRUE,1186,21,0.57,0.51,0.37,0.16,0.48,0.62,37.35,-0.09
26,m26,11/06/20,TRUE,1241,23,0.2,0.5,0.36,0,0.49,0.65,36.99,-0.11
26,m26,11/06/20,TRUE,1117.5,26,22.03,0.5,0.15,0.67,0.48,0.48,39.39,1.13
26,m26,11/06/20,TRUE,1096.5,0,0.82,0.49,0.71,0,0.49,0.71,38.32,0.17
26,m26,11/06/20,TRUE,1031.5,23,0.45,0.46,0.3,0,0.48,0.59,39.26,-0.49
26,m26,11/06/20,TRUE,1114.5,25,0.45,0.45,0.23,0,0.47,0.54,37.86,-0.14
26,m26,11/06/20,TRUE,1182.5,25,0.57,0.46,0.22,0.28,0.47,0.52,37.56,-0.09
26,m26,11/06/20,TRUE,667,21,0.72,0.93,0.82,0.25,0.82,0.88,37.62,0.09
26,m26,11/06/20,TRUE,783.5,19,1.81,0.95,0.24,0,0.85,0.14,36.88,1.48
26,m26,11/06/20,TRUE,1115,23,2.68,0.44,0.29,0,0.52,0.52,38.66,0.38
26,m26,11/06/20,TRUE,934.5,21,2.16,0.61,0.63,0.3,0.5,0.52,40.44,0.84
26,m26,11/06/20,TRUE,1011.5,19,0.89,0.5,0.39,0.23,0.51,0.62,38.49,-0.08
26,m26,11/06/20,TRUE,1145,23,0.45,0.58,0.45,0,0.48,0.64,38.94,-0.1
26,m26,11/06/20,TRUE,1069,22,0.6,0.57,0.45,0,0.48,0.65,40.24,0
26,m26,11/06/20,TRUE,778.5,23,1.84,0.92,0.86,0.05,0.83,0.68,38.05,1.53
26,m26,11/06/20,TRUE,821,27,2.69,0.65,0.91,0,0.5,0.88,39.6,-0.52
26,m26,11/06/20,TRUE,1288,28,0.2,0.6,0.59,0.08,0.46,0.75,40.18,0.38
26,m26,11/06/20,TRUE,1248.5,28,0.8,0.58,0.54,0.21,0.46,0.75,40.24,-0.27
26,m26,11/06/20,TRUE,973.5,18,1.8,0.39,0.18,0.2,0.4,0.4,38.24,0.3
26,m26,11/06/20,TRUE,1349,29,0.8,0.6,0.12,0,0.46,0.3,38.79,0.05
26,m26,11/06/20,TRUE,1308.5,28,1.28,0.59,0.12,0,0.46,0.3,38.72,0.02
26,m26,11/06/20,TRUE,1310,24,0.2,0.42,0.14,0,0.5,0.39,39.75,0.49
26,m26,11/06/20,TRUE,1066.5,27,5.3,0.47,0.11,0,0.54,0.41,41.55,1.69
26,m26,11/06/20,TRUE,1231.5,24,0.45,0.42,0.19,0.26,0.47,0.46,39.35,-0.12
26,m26,11/06/20,TRUE,848.5,24,30.7,0.78,0.04,0,0.66,0.16,38.87,-1.31
26,m26,11/06/20,TRUE,736.5,20,0.57,0.86,0.23,0,0.87,0.48,37.27,-0.7
26,m26,11/06/20,TRUE,1701,33,7.41,0.32,0.86,0.3,0.21,0.52,38.49,-0.36
26,m26,11/06/20,TRUE,340,16,4.24,0.1,0.94,0.27,0.18,0.91,36.98,0.01
26,m26,11/06/20,TRUE,117,7,105.96,0.26,0.95,2.75,0.29,0.92,32.91,-5.49
26,m26,11/06/20,TRUE,199,13,5.97,0.86,0.94,0.24,0.79,0.94,36.11,-0.37
26,m26,11/06/20,TRUE,960,25,17.08,0.95,0.54,0.78,0.84,0.74,37.81,2.07
26,m26,11/06/20,TRUE,1698,35,34.18,-0.01,0.32,2.31,0.17,0.5,39.22,1.15
26,m26,11/06/20,TRUE,972.5,19,6.9,0.37,0.48,0,0.31,0.68,40.79,-0.05
26,m26,11/06/20,TRUE,867,18,12.34,0.35,0.39,0.14,0.29,0.56,38.95,-0.16
26,m26,11/06/20,TRUE,799,21,3,0.28,1.01,0.33,0.3,0.75,38.87,-0.8
26,m26,11/06/20,TRUE,694,18,6.39,0.41,0.79,0.95,0.33,0.68,39.24,0.31
26,m26,11/06/20,TRUE,1144.5,23,5.23,0.38,1.01,2.7,0.36,0.72,40.9,2.05
26,m26,11/06/20,TRUE,1557.5,29,1.41,0.29,1.01,0.09,0.34,0.66,38.81,-0.15
26,m26,11/06/20,TRUE,1398.5,24,0.28,0.44,0.4,0.17,0.36,0.64,39.09,-0.08
26,m26,11/06/20,TRUE,1601,30,0.82,0.62,0.4,0.09,0.46,0.51,39.39,-0.02
26,m26,11/06/20,TRUE,561,15,7.87,0.39,0.42,2.1,0.35,0.59,39.11,-0.96
26,m26,11/06/20,TRUE,1082.5,27,0.89,0.32,0.14,0,0.34,0.48,39.13,0.06
26,m26,11/06/20,TRUE,1204,23,1.22,0.4,0.74,0.09,0.33,0.49,38.68,-0.14
26,m26,11/06/20,TRUE,752.5,18,1.61,0.27,0.37,0.35,0.31,0.59,38.57,-0.15
26,m26,11/06/20,TRUE,1054.5,22,0.72,0.44,0.61,0.3,0.32,0.57,37.46,0.03
26,m26,11/06/20,TRUE,1037.5,24,0.63,0.28,0.33,0,0.32,0.61,39.31,1.01
26,m26,11/06/20,TRUE,916.5,22,0.4,0.25,0.87,0.19,0.33,0.65,38.85,0.4
26,m26,11/06/20,TRUE,1526.5,28,1.44,0.5,0.65,0.82,0.34,0.62,38.49,-0.21
26,m26,11/06/20,TRUE,168,17,5.22,0.81,0.02,0.14,0.71,0.02,37.46,-0.09
26,m26,11/06/20,TRUE,1550,23,15.88,0.23,-0.02,1.9,0.24,0.26,37.41,-2.36
26,m26,11/06/20,TRUE,622,21,2.28,0.32,0.35,0,0.33,0.61,37.21,-2.91
26,m26,11/06/20,TRUE,133,10,1.28,0.34,0.38,0,0.34,0.5,34.7,0.16
26,m26,11/06/20,TRUE,667.5,17,6.85,0.92,0.88,0.3,0.82,0.85,36.47,0.29
26,m26,11/06/20,TRUE,505,19,0.4,0.98,0.89,0,0.87,0.9,36.37,-0.19
26,m26,11/06/20,TRUE,170,10,25.25,1,0.94,0.38,0.95,0.9,35.46,-0.44
26,m26,11/06/20,TRUE,531,16,2,0.85,0.84,0,0.76,0.88,37.31,0.49
26,m26,11/06/20,TRUE,1020.5,24,1.02,0.34,0.28,0,0.41,0.54,41.16,0.06
26,m26,11/06/20,TRUE,656,19,0.4,0.92,0.74,0.14,0.83,0.85,38.45,-0.04
26,m26,11/06/20,TRUE,251.5,15,0.8,0.24,0.09,0.16,0.16,0.05,39.79,-0.73
26,m26,11/06/20,TRUE,1031,24,0.4,0.91,0.36,0,0.83,0.6,37.55,0.18
26,m26,11/06/20,TRUE,930.5,24,1.26,0.89,0.26,0.04,0.83,0.52,38.64,-0.85
26,m26,11/06/20,TRUE,878.5,26,55.5,0.29,0.3,2.18,0.38,0.56,39.6,1.49
26,m26,11/06/20,TRUE,712,28,2.8,0.26,0.03,0,0.11,0.1,40.59,0.62
26,m26,11/06/20,TRUE,1109.5,24,1.41,0.55,0.36,0,0.42,0.26,38.92,-0.1
26,m26,11/06/20,TRUE,825.5,21,0.6,0.52,0.38,0.34,0.42,0.25,38.68,0.15
26,m26,11/06/20,TRUE,748,21,0.2,0.51,0.38,0.14,0.41,0.25,38.53,-0.02
26,m26,11/06/20,TRUE,1013,23,4.02,0.47,0.06,0.09,0.48,0.35,39.2,-0.51
26,m26,11/06/20,TRUE,1058,24,2.33,0.49,-0.02,0.15,0.47,0.28,39.8,-0.44
26,m26,11/06/20,TRUE,1198,26,13.54,0.96,0.71,0,0.81,0.72,36.18,-2.79
26,m26,11/06/20,TRUE,1146.5,28,5.12,0.94,0.54,0.3,0.82,0.75,37.25,0.43
26,m26,11/06/20,TRUE,747,21,69.04,0.35,-0.01,2,0.32,0.24,38.83,0.52
26,m26,11/06/20,TRUE,631.5,21,32.22,0.85,0.23,0.16,0.74,0.12,39.06,-0.54
26,m26,11/06/20,TRUE,675,17,1.41,0.39,0.12,0,0.33,0.29,38.8,0.46
26,m26,11/06/20,TRUE,739,18,1,0.42,0.22,0.82,0.32,0.25,39.29,0.76
26,m26,11/06/20,TRUE,687,18,3.26,0.33,-0.01,0.14,0.33,0.21,41.53,1.07
26,m26,11/06/20,TRUE,821,18,2.06,0.39,-0.02,0,0.35,0.19,41.29,0.33
26,m26,11/06/20,TRUE,865.5,18,0.82,0.3,-0.01,0.28,0.34,0.19,39.01,-0.07
26,m26,11/06/20,TRUE,849,20,1.17,0.3,-0.02,0,0.36,0.19,40.01,-0.09
26,m26,11/06/20,TRUE,828,18,0.4,0.3,-0.02,0,0.35,0.18,38.89,-0.25
26,m26,11/06/20,TRUE,713.5,19,1.61,0.42,0.3,0,0.34,0.16,38.97,0
26,m26,11/06/20,TRUE,1201,20,0.45,0.42,0.1,0,0.33,0.24,37.21,-0.02
26,m26,11/06/20,TRUE,1155,18,1.41,0.4,0.09,0,0.32,0.24,36.77,0.15
26,m26,11/06/20,TRUE,1215.5,19,0.28,0.39,0.1,0.17,0.31,0.26,36.13,-0.09
26,m26,11/06/20,TRUE,1397,23,0.82,0.41,-0.02,0,0.36,0.24,38.21,-0.03
26,m26,11/06/20,TRUE,902.5,19,1.13,0.38,-0.02,0.16,0.34,0.2,37.31,-0.5
26,m26,11/06/20,TRUE,1183.5,30,41.13,0.96,0.45,0,0.79,0.38,35.59,-1.3
26,m26,11/06/20,TRUE,638.5,22,0.2,0.51,0.08,0,0.39,0.1,38.05,-0.4
26,m26,11/06/20,TRUE,757,23,2.42,0.55,0.13,0,0.42,0.11,40.14,-0.41
26,m26,11/06/20,TRUE,1143.5,22,0.6,0.44,-0.02,0.1,0.42,0.25,39.17,0.04
26,m26,11/06/20,TRUE,1165.5,23,0.28,0.43,-0.02,0.17,0.41,0.26,39.3,0.04
26,m26,11/06/20,TRUE,1291.5,25,0.2,0.52,0,0.07,0.41,0.2,38.01,0.15
26,m26,11/06/20,TRUE,1207.5,25,0.28,0.53,0.01,0,0.41,0.19,37.73,0.13
26,m26,11/06/20,TRUE,1092,23,0.63,0.5,0.03,0,0.39,0.19,38.9,0.01
26,m26,11/06/20,TRUE,997,20,0.28,0.44,-0.02,0.22,0.39,0.21,39.77,0.02
26,m26,11/06/20,TRUE,1124,22,0.45,0.44,-0.02,0.27,0.39,0.22,38.98,-0.07
26,m26,11/06/20,TRUE,1249.5,22,0.8,0.39,-0.02,0.17,0.39,0.25,38.49,-0.19
26,m26,11/06/20,TRUE,948,23,0.2,0.39,-0.02,0.21,0.4,0.26,39.47,0.04
26,m26,11/06/20,TRUE,1111.5,24,0.72,0.53,0,0.29,0.42,0.18,38.34,-0.28
26,m26,11/06/20,TRUE,1115.5,22,1.52,0.53,0.05,0.04,0.42,0.16,38.45,0.04
26,m26,11/06/20,TRUE,1022.5,23,0.6,0.54,0.09,0,0.42,0.15,38.75,-0.14
26,m26,11/06/20,TRUE,888.5,20,0.2,0.5,0.24,0.21,0.4,0.16,38.74,0.52
26,m26,11/06/20,TRUE,823,20,0.4,0.51,0.2,0,0.4,0.12,38.94,-0.13
26,m26,11/06/20,TRUE,598,17,1.44,0.47,0.24,0,0.39,0.12,40.2,0.94
26,m26,11/06/20,TRUE,1101.5,24,0.82,0.53,0.2,0,0.39,0.16,38.47,-0.1
26,m26,11/06/20,TRUE,1301,24,0.82,0.53,0.23,0,0.39,0.19,36.83,0.04
26,m26,11/06/20,TRUE,876,21,4.08,0.51,0.22,0,0.39,0.15,38.55,0.95
26,m26,11/06/20,TRUE,1037,22,0.28,0.5,0.26,0.18,0.39,0.16,39.2,-0.06
26,m26,11/06/20,TRUE,967,22,0.82,0.5,0,0.26,0.41,0.19,39.95,0.24
26,m26,11/06/20,TRUE,832,21,0.2,0.48,-0.02,0.07,0.39,0.15,39.71,-0.47
26,m26,11/06/20,TRUE,729.5,19,0.4,0.46,0.1,0.17,0.38,0.25,38.49,0.25
26,m26,11/06/20,TRUE,952,20,0.45,0.47,0.06,0.34,0.39,0.22,39.43,-0.09
26,m26,11/06/20,TRUE,894,21,1.22,0.48,0.09,0,0.38,0.24,39.88,-0.22
26,m26,11/06/20,TRUE,1014.5,20,0.2,0.49,0.09,0.18,0.39,0.2,38.02,0.65
26,m26,11/06/20,TRUE,895,20,1.2,0.48,0.1,0.25,0.38,0.2,37.2,0.2
26,m26,11/06/20,TRUE,1134.5,25,0.28,0.53,0.18,0,0.39,0.16,37.67,0.09
26,m26,11/06/20,TRUE,999,21,1.65,0.43,-0.02,0.3,0.39,0.22,39.64,0.83
26,m26,11/06/20,TRUE,928.5,20,0.72,0.41,-0.02,0.23,0.38,0.22,39.54,-0.11
26,m26,11/06/20,TRUE,1009,21,0.45,0.4,-0.02,0.13,0.38,0.24,39.41,-0.23
26,m26,11/06/20,TRUE,3679,57,20.75,0.62,-0.02,0.32,0.36,0.38,37.67,-1.63
26,m26,11/06/20,TRUE,1235.5,31,34.72,0.92,0.65,0.48,0.8,0.36,35.97,-2.41
26,m26,11/06/20,TRUE,502.5,14,1.41,0.24,-0.02,0.07,0.28,0.14,38.85,0.8
26,m26,11/06/20,TRUE,505,22,1.84,0.85,0.1,0.34,0.73,0.06,38.56,0.31
26,m26,11/06/20,TRUE,1152.5,22,0.6,0.53,0.36,0,0.43,0.2,40.14,0.58
26,m26,11/06/20,TRUE,1255,21,0.45,0.52,0.32,0,0.42,0.19,38.51,0.06
26,m26,11/06/20,TRUE,1238.5,21,0.45,0.52,0.33,0.22,0.42,0.19,38.49,-0.25
26,m26,11/06/20,TRUE,1290,24,0.2,0.55,0.36,0,0.44,0.2,38.75,-0.25
26,m26,11/06/20,TRUE,1366.5,24,4.62,0.59,0.19,0.49,0.46,0.18,38.36,-0.36
26,m26,11/06/20,TRUE,773,20,0.45,0.52,0.11,0,0.41,0.12,40.68,0.07
26,m26,11/06/20,TRUE,752,20,0.89,0.4,0.2,0,0.29,0.12,35.01,-0.06
26,m26,11/06/20,TRUE,1121,24,12.24,0.89,0.16,0.12,0.87,0.45,35.82,-1.4
26,m26,11/06/20,TRUE,993.5,30,16.13,0.91,0.52,2.19,0.79,0.25,36.9,-1.17
26,m26,11/06/20,TRUE,744,0,21.02,0.7,0.71,0,0.7,0.71,36.48,-2.86
26,m26,11/06/20,TRUE,259,21,1.72,0.54,0.02,0.14,0.43,0.04,40.42,0.04
