date1,date,target,target1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
44126.00,10/22/20,25,m25,FALSE,658.58,18.5,3.53,0.6,0.15,0.31,0.54,0.2,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,657.43,18.49,3.53,0.6,0.15,0.31,0.54,0.2,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,656.21,18.48,3.54,0.6,0.15,0.31,0.54,0.2,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,654.71,18.46,3.56,0.6,0.15,0.31,0.54,0.2,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,653.02,18.44,3.57,0.6,0.15,0.31,0.54,0.2,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,652.24,18.43,3.58,0.6,0.15,0.31,0.53,0.2,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,652.57,18.43,3.58,0.59,0.15,0.31,0.53,0.2,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,652.58,18.43,3.57,0.59,0.15,0.31,0.53,0.2,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,652.05,18.43,3.58,0.59,0.15,0.31,0.53,0.2,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,650.75,18.43,3.59,0.59,0.15,0.31,0.53,0.2,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,649.79,18.44,3.6,0.59,0.15,0.31,0.53,0.2,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,649.2,18.45,3.63,0.59,0.15,0.32,0.53,0.2,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,647.87,18.45,3.65,0.59,0.16,0.32,0.53,0.2,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,646.28,18.43,3.65,0.59,0.16,0.32,0.53,0.21,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,646.02,18.44,3.66,0.59,0.16,0.32,0.53,0.21,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,645.58,18.45,3.63,0.59,0.16,0.32,0.53,0.21,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,644.65,18.45,3.63,0.59,0.16,0.32,0.53,0.21,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,644.14,18.46,3.75,0.59,0.16,0.32,0.53,0.21,39.83,-0.05
44126.00,10/22/20,25,m25,FALSE,643.19,18.46,3.84,0.59,0.17,0.32,0.53,0.21,39.84,-0.05
44126.00,10/22/20,25,m25,FALSE,641.94,18.41,3.84,0.59,0.17,0.32,0.53,0.21,39.84,-0.04
44126.00,10/22/20,25,m25,FALSE,640.9,18.36,3.85,0.59,0.17,0.32,0.53,0.21,39.85,-0.04
44126.00,10/22/20,25,m25,FALSE,640.54,18.35,3.85,0.59,0.17,0.32,0.53,0.22,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,640.31,18.34,3.85,0.59,0.18,0.32,0.52,0.22,39.86,-0.05
44126.00,10/22/20,25,m25,FALSE,639.48,18.32,3.85,0.59,0.18,0.32,0.52,0.22,39.86,-0.05
44126.00,10/22/20,25,m25,FALSE,638.3,18.31,3.85,0.59,0.18,0.32,0.52,0.22,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,638.22,18.31,3.85,0.59,0.18,0.32,0.52,0.22,39.86,-0.05
44126.00,10/22/20,25,m25,FALSE,638.11,18.32,3.86,0.59,0.18,0.32,0.52,0.22,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,638.04,18.32,3.87,0.59,0.18,0.32,0.52,0.23,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,637.72,18.3,3.87,0.59,0.19,0.32,0.52,0.23,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,637.28,18.27,3.88,0.59,0.19,0.32,0.52,0.23,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,637.61,18.24,3.84,0.59,0.19,0.32,0.52,0.23,39.87,-0.04
44126.00,10/22/20,25,m25,FALSE,637.92,18.21,3.81,0.58,0.19,0.32,0.52,0.23,39.87,-0.04
44126.00,10/22/20,25,m25,FALSE,638.81,18.22,3.98,0.58,0.19,0.33,0.52,0.24,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,639.75,18.25,4.16,0.59,0.19,0.33,0.52,0.24,39.86,-0.03
44126.00,10/22/20,25,m25,FALSE,639.76,18.26,4.18,0.59,0.19,0.33,0.52,0.24,39.86,-0.03
44126.00,10/22/20,25,m25,FALSE,639.35,18.27,4.18,0.59,0.2,0.33,0.53,0.24,39.86,-0.03
44126.00,10/22/20,25,m25,FALSE,639.38,18.29,4.19,0.59,0.19,0.33,0.53,0.24,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,639.88,18.31,4.21,0.59,0.19,0.33,0.53,0.24,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,640.17,18.33,4.21,0.59,0.19,0.33,0.53,0.24,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,638.58,18.33,4.2,0.59,0.2,0.32,0.53,0.24,39.88,-0.03
44126.00,10/22/20,25,m25,FALSE,636.64,18.32,4.25,0.59,0.2,0.32,0.53,0.24,39.89,-0.03
44126.00,10/22/20,25,m25,FALSE,635.18,18.32,4.31,0.59,0.2,0.32,0.53,0.24,39.89,-0.04
44126.00,10/22/20,25,m25,FALSE,634.85,18.32,4.31,0.59,0.2,0.32,0.53,0.24,39.88,-0.04
44126.00,10/22/20,25,m25,FALSE,635.11,18.33,4.31,0.59,0.2,0.32,0.53,0.24,39.87,-0.04
44126.00,10/22/20,25,m25,FALSE,634.38,18.34,4.31,0.59,0.2,0.32,0.53,0.24,39.87,-0.04
44126.00,10/22/20,25,m25,FALSE,634.62,18.38,4.32,0.59,0.2,0.33,0.53,0.24,39.87,-0.04
44126.00,10/22/20,25,m25,FALSE,634.79,18.4,4.34,0.59,0.21,0.33,0.52,0.24,39.87,-0.04
44126.00,10/22/20,25,m25,FALSE,634.01,18.41,4.35,0.59,0.21,0.33,0.52,0.24,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,633.65,18.41,4.35,0.58,0.21,0.33,0.52,0.25,39.86,-0.03
44126.00,10/22/20,25,m25,FALSE,633.79,18.43,4.48,0.59,0.21,0.33,0.52,0.25,39.86,-0.03
44126.00,10/22/20,25,m25,FALSE,633.9,18.46,4.62,0.59,0.21,0.34,0.52,0.25,39.86,-0.03
44126.00,10/22/20,25,m25,FALSE,634.67,18.48,4.65,0.59,0.21,0.34,0.52,0.25,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,635.62,18.5,4.66,0.59,0.21,0.34,0.52,0.25,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,635.91,18.49,4.59,0.59,0.21,0.33,0.52,0.25,39.88,-0.03
44126.00,10/22/20,25,m25,FALSE,635.69,18.48,4.52,0.59,0.22,0.33,0.52,0.25,39.89,-0.03
44126.00,10/22/20,25,m25,FALSE,635.57,18.49,4.52,0.59,0.22,0.33,0.52,0.26,39.9,-0.03
44126.00,10/22/20,25,m25,FALSE,635.79,18.48,4.52,0.59,0.22,0.32,0.52,0.26,39.9,-0.02
44126.00,10/22/20,25,m25,FALSE,635.73,18.45,4.51,0.59,0.22,0.32,0.52,0.26,39.9,-0.02
44126.00,10/22/20,25,m25,FALSE,635.24,18.46,4.52,0.59,0.22,0.32,0.52,0.26,39.9,-0.02
44126.00,10/22/20,25,m25,FALSE,634.79,18.47,4.52,0.59,0.23,0.32,0.52,0.26,39.9,-0.02
44126.00,10/22/20,25,m25,FALSE,633.72,18.47,4.52,0.59,0.23,0.32,0.52,0.27,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,632.75,18.48,4.53,0.59,0.23,0.32,0.52,0.27,39.89,-0.01
44126.00,10/22/20,25,m25,FALSE,632.85,18.51,4.55,0.59,0.23,0.32,0.52,0.27,39.89,-0.02
44126.00,10/22/20,25,m25,FALSE,632.41,18.53,4.6,0.59,0.23,0.32,0.52,0.27,39.89,-0.02
44126.00,10/22/20,25,m25,FALSE,632.41,18.55,4.65,0.59,0.23,0.32,0.52,0.27,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,632.72,18.55,4.73,0.59,0.23,0.32,0.52,0.27,39.9,-0.02
44126.00,10/22/20,25,m25,FALSE,632.39,18.55,4.81,0.59,0.23,0.32,0.52,0.27,39.9,-0.02
44126.00,10/22/20,25,m25,FALSE,632.57,18.56,4.81,0.59,0.23,0.32,0.52,0.27,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,632.5,18.57,4.82,0.59,0.23,0.32,0.53,0.27,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,631.79,18.59,4.88,0.59,0.24,0.32,0.53,0.28,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,631.14,18.6,4.93,0.59,0.24,0.32,0.53,0.28,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,630.93,18.57,4.94,0.59,0.24,0.32,0.53,0.28,39.89,0
44126.00,10/22/20,25,m25,FALSE,631.29,18.52,4.95,0.59,0.24,0.32,0.53,0.28,39.89,0
44126.00,10/22/20,25,m25,FALSE,631.9,18.49,4.94,0.59,0.25,0.32,0.53,0.29,39.89,0
44126.00,10/22/20,25,m25,FALSE,632.19,18.49,4.94,0.59,0.25,0.32,0.53,0.29,39.89,0
44126.00,10/22/20,25,m25,FALSE,632.36,18.47,4.87,0.59,0.25,0.32,0.53,0.29,39.89,-0.01
44126.00,10/22/20,25,m25,FALSE,631.89,18.42,4.79,0.59,0.25,0.31,0.53,0.29,39.89,-0.02
44126.00,10/22/20,25,m25,FALSE,631.26,18.37,4.78,0.6,0.25,0.31,0.53,0.29,39.89,-0.01
44126.00,10/22/20,25,m25,FALSE,630.99,18.36,4.77,0.6,0.25,0.31,0.53,0.29,39.89,-0.01
44126.00,10/22/20,25,m25,FALSE,629.59,18.34,4.74,0.6,0.25,0.31,0.53,0.29,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,628.66,18.33,4.71,0.6,0.25,0.31,0.53,0.29,39.9,-0.01
44126.00,10/22/20,25,m25,FALSE,629.62,18.35,4.69,0.6,0.26,0.31,0.53,0.3,39.89,-0.01
44126.00,10/22/20,25,m25,FALSE,631.23,18.34,4.68,0.6,0.26,0.3,0.53,0.3,39.88,-0.01
44126.00,10/22/20,25,m25,FALSE,632.17,18.32,4.68,0.6,0.26,0.3,0.54,0.3,39.88,-0.02
44126.00,10/22/20,25,m25,FALSE,632.01,18.31,4.69,0.6,0.26,0.3,0.54,0.3,39.87,-0.02
44126.00,10/22/20,25,m25,FALSE,632.68,18.31,4.69,0.6,0.26,0.3,0.54,0.3,39.88,-0.02
44126.00,10/22/20,25,m25,FALSE,632.89,18.32,4.72,0.6,0.27,0.31,0.54,0.31,39.88,-0.02
44126.00,10/22/20,25,m25,FALSE,632.51,18.35,4.74,0.6,0.27,0.32,0.54,0.31,39.88,-0.02
44126.00,10/22/20,25,m25,FALSE,633.76,18.4,4.74,0.6,0.27,0.32,0.54,0.31,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,634.03,18.39,4.68,0.6,0.27,0.32,0.53,0.31,39.87,-0.03
44126.00,10/22/20,25,m25,FALSE,633.83,18.37,4.6,0.6,0.26,0.32,0.53,0.31,39.86,-0.04
44126.00,10/22/20,25,m25,FALSE,635.39,18.33,4.59,0.6,0.27,0.32,0.53,0.31,39.85,-0.04
44126.00,10/22/20,25,m25,FALSE,636.41,18.3,4.59,0.6,0.27,0.32,0.53,0.31,39.85,-0.04
44126.00,10/22/20,25,m25,FALSE,636.55,18.31,4.6,0.6,0.27,0.33,0.53,0.31,39.85,-0.03
44126.00,10/22/20,25,m25,FALSE,636.84,18.3,4.6,0.6,0.27,0.33,0.53,0.31,39.85,-0.03
44126.00,10/22/20,25,m25,FALSE,636.86,18.29,4.6,0.59,0.27,0.33,0.53,0.31,39.85,-0.03
44126.00,10/22/20,25,m25,FALSE,636.59,18.28,4.6,0.59,0.27,0.33,0.53,0.31,39.85,-0.03
44126.00,10/22/20,25,m25,FALSE,637.23,18.28,4.58,0.59,0.27,0.33,0.53,0.31,39.84,-0.03
44126.00,10/22/20,25,m25,FALSE,638.92,18.29,4.57,0.59,0.27,0.32,0.53,0.31,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,640.13,18.33,4.57,0.59,0.27,0.32,0.53,0.31,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,641.56,18.38,4.56,0.59,0.27,0.32,0.53,0.31,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,643.45,18.4,4.55,0.58,0.27,0.32,0.52,0.31,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,645.32,18.41,4.53,0.58,0.26,0.33,0.52,0.31,39.83,-0.03
44126.00,10/22/20,25,m25,FALSE,645.97,18.41,4.51,0.58,0.26,0.33,0.52,0.31,39.83,-0.04
44126.00,10/22/20,25,m25,FALSE,643.65,18.38,4.59,0.58,0.27,0.33,0.52,0.31,39.82,-0.04
44126.00,10/22/20,25,m25,FALSE,641.93,18.35,4.65,0.58,0.27,0.34,0.52,0.31,39.82,-0.04
44126.00,10/22/20,25,m25,FALSE,643.01,18.36,4.7,0.58,0.26,0.34,0.52,0.31,39.81,-0.05
44126.00,10/22/20,25,m25,FALSE,644.21,18.38,4.77,0.58,0.26,0.34,0.52,0.31,39.8,-0.05
44126.00,10/22/20,25,m25,FALSE,644.01,18.38,4.59,0.58,0.26,0.34,0.52,0.31,39.81,-0.06
44126.00,10/22/20,25,m25,FALSE,643.5,18.38,4.39,0.58,0.26,0.33,0.52,0.31,39.81,-0.06
44126.00,10/22/20,25,m25,FALSE,644.5,18.38,4.37,0.58,0.26,0.33,0.52,0.31,39.81,-0.06
44126.00,10/22/20,25,m25,FALSE,645.61,18.39,4.37,0.58,0.26,0.33,0.52,0.31,39.8,-0.07
44126.00,10/22/20,25,m25,FALSE,645.94,18.4,4.36,0.58,0.26,0.33,0.52,0.31,39.8,-0.07
44126.00,10/22/20,25,m25,FALSE,645.58,18.4,4.36,0.58,0.26,0.33,0.52,0.31,39.8,-0.07
44126.00,10/22/20,25,m25,FALSE,644.62,18.39,4.37,0.58,0.26,0.33,0.52,0.31,39.81,-0.07
44126.00,10/22/20,25,m25,FALSE,644.5,18.38,4.36,0.58,0.26,0.33,0.52,0.31,39.81,-0.07
44126.00,10/22/20,25,m25,FALSE,645.04,18.37,4.34,0.58,0.26,0.32,0.52,0.31,39.81,-0.08
44126.00,10/22/20,25,m25,FALSE,644.74,18.36,4.31,0.58,0.26,0.32,0.52,0.3,39.81,-0.08
44126.00,10/22/20,25,m25,FALSE,643.27,18.33,4.22,0.58,0.26,0.32,0.52,0.3,39.82,-0.07
44126.00,10/22/20,25,m25,FALSE,642.09,18.31,4.14,0.58,0.26,0.32,0.52,0.3,39.82,-0.07
44126.00,10/22/20,25,m25,FALSE,641.06,18.3,4.14,0.58,0.26,0.32,0.52,0.3,39.82,-0.07
44126.00,10/22/20,25,m25,FALSE,640.18,18.29,4.13,0.58,0.26,0.32,0.52,0.3,39.82,-0.07
44126.00,10/22/20,25,m25,FALSE,641.38,18.3,4.11,0.58,0.26,0.32,0.52,0.3,39.82,-0.07
44126.00,10/22/20,25,m25,FALSE,641.82,18.3,4.04,0.58,0.26,0.32,0.52,0.3,39.83,-0.07
44126.00,10/22/20,25,m25,FALSE,641.29,18.29,3.99,0.58,0.26,0.31,0.52,0.3,39.83,-0.07
44126.00,10/22/20,25,m25,FALSE,641.3,18.3,3.99,0.58,0.26,0.31,0.52,0.3,39.84,-0.08
44126.00,10/22/20,25,m25,FALSE,640.63,18.3,4,0.58,0.26,0.31,0.52,0.3,39.84,-0.08
44126.00,10/22/20,25,m25,FALSE,639.92,18.3,3.99,0.58,0.26,0.31,0.52,0.3,39.84,-0.07
44126.00,10/22/20,25,m25,FALSE,638.85,18.28,3.99,0.58,0.25,0.31,0.52,0.29,39.84,-0.07
44126.00,10/22/20,25,m25,FALSE,637.71,18.26,3.99,0.58,0.25,0.31,0.52,0.29,39.85,-0.07
44126.00,10/22/20,25,m25,FALSE,636.95,18.26,3.99,0.58,0.25,0.31,0.52,0.29,39.85,-0.07
44126.00,10/22/20,25,m25,FALSE,635.75,18.25,3.99,0.58,0.25,0.31,0.52,0.29,39.86,-0.07
44126.00,10/22/20,25,m25,FALSE,634.29,18.23,3.99,0.58,0.25,0.31,0.52,0.29,39.86,-0.07
44126.00,10/22/20,25,m25,FALSE,633.07,18.21,3.98,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44126.00,10/22/20,25,m25,FALSE,631.87,18.2,3.97,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44127.00,10/23/20,25,m25,FALSE,631.37,18.2,3.96,0.58,0.25,0.31,0.52,0.29,39.87,-0.06
44127.00,10/23/20,25,m25,FALSE,631.36,18.21,3.97,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44127.00,10/23/20,25,m25,FALSE,630.87,18.2,3.97,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44127.00,10/23/20,25,m25,FALSE,631.13,18.2,3.97,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44127.00,10/23/20,25,m25,FALSE,631.82,18.22,3.96,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44127.00,10/23/20,25,m25,FALSE,631.99,18.22,3.96,0.58,0.25,0.31,0.52,0.29,39.87,-0.07
44127.00,10/23/20,25,m25,FALSE,631.49,18.21,3.96,0.58,0.25,0.31,0.52,0.29,39.87,-0.06
44127.00,10/23/20,25,m25,FALSE,629.91,18.19,3.96,0.58,0.25,0.31,0.52,0.29,39.87,-0.06
44127.00,10/23/20,25,m25,FALSE,628.77,18.13,3.96,0.58,0.25,0.31,0.52,0.29,39.87,-0.06
44127.00,10/23/20,25,m25,FALSE,628.17,18.08,4.12,0.58,0.25,0.31,0.52,0.29,39.88,-0.05
44127.00,10/23/20,25,m25,FALSE,627.69,18.07,4.24,0.58,0.25,0.31,0.52,0.29,39.88,-0.05
44127.00,10/23/20,25,m25,FALSE,627.07,18.06,4.21,0.58,0.25,0.3,0.52,0.29,39.89,-0.04
44127.00,10/23/20,25,m25,FALSE,626.84,18.05,4.19,0.58,0.24,0.3,0.52,0.29,39.9,-0.04
44127.00,10/23/20,25,m25,FALSE,627.2,18.06,4.15,0.58,0.24,0.3,0.52,0.29,39.9,-0.03
44127.00,10/23/20,25,m25,FALSE,627.15,18.06,4.12,0.58,0.24,0.3,0.52,0.29,39.9,-0.03
44127.00,10/23/20,25,m25,FALSE,626.62,18.06,4.1,0.58,0.24,0.29,0.52,0.29,39.9,-0.03
44127.00,10/23/20,25,m25,FALSE,625.88,18.05,4.09,0.58,0.24,0.29,0.52,0.29,39.89,-0.03
44127.00,10/23/20,25,m25,FALSE,624.88,18.04,4.09,0.58,0.24,0.29,0.52,0.29,39.89,-0.03
44127.00,10/23/20,25,m25,FALSE,623.9,18.02,4.09,0.58,0.24,0.29,0.52,0.28,39.9,-0.03
44127.00,10/23/20,25,m25,FALSE,623.36,18.02,4.09,0.58,0.24,0.29,0.52,0.28,39.89,-0.03
44127.00,10/23/20,25,m25,FALSE,623.15,18.03,4.09,0.58,0.24,0.29,0.52,0.28,39.88,-0.03
44127.00,10/23/20,25,m25,FALSE,622.51,18.03,4.1,0.58,0.24,0.29,0.52,0.28,39.88,-0.04
44127.00,10/23/20,25,m25,FALSE,621.3,18.01,4.09,0.58,0.24,0.29,0.52,0.28,39.88,-0.04
44127.00,10/23/20,25,m25,FALSE,620.22,17.99,4.09,0.58,0.24,0.29,0.52,0.28,39.88,-0.04
44127.00,10/23/20,25,m25,FALSE,619.01,17.97,4.09,0.58,0.24,0.29,0.52,0.28,39.89,-0.04
44127.00,10/23/20,25,m25,FALSE,618.62,17.98,4.09,0.58,0.24,0.29,0.52,0.28,39.88,-0.04
44127.00,10/23/20,25,m25,FALSE,619.15,18,4.1,0.59,0.24,0.29,0.52,0.28,39.88,-0.04
44127.00,10/23/20,25,m25,FALSE,619.64,18.02,4.11,0.59,0.24,0.29,0.53,0.28,39.88,-0.04
44127.00,10/23/20,25,m25,FALSE,619.98,18.04,4.11,0.59,0.24,0.29,0.53,0.28,39.87,-0.04
44127.00,10/23/20,25,m25,FALSE,619.68,18.06,4.11,0.59,0.25,0.28,0.53,0.29,39.87,-0.04
44127.00,10/23/20,25,m25,FALSE,619.12,18.07,4.11,0.59,0.25,0.28,0.53,0.29,39.87,-0.04
44127.00,10/23/20,25,m25,FALSE,618.36,18.06,4.11,0.59,0.25,0.28,0.53,0.29,39.86,-0.04
44127.00,10/23/20,25,m25,FALSE,617.52,18.05,4.11,0.59,0.25,0.28,0.53,0.29,39.86,-0.05
44127.00,10/23/20,25,m25,FALSE,616.7,18.04,4.11,0.59,0.25,0.28,0.53,0.29,39.86,-0.05
44127.00,10/23/20,25,m25,FALSE,615.7,18.02,4.11,0.59,0.25,0.28,0.53,0.29,39.86,-0.05
44127.00,10/23/20,25,m25,FALSE,615.12,18.01,4.11,0.59,0.25,0.28,0.53,0.29,39.87,-0.05
44127.00,10/23/20,25,m25,FALSE,614.75,18,4.11,0.59,0.25,0.29,0.53,0.29,39.87,-0.05
44127.00,10/23/20,25,m25,FALSE,614.77,17.99,4.11,0.59,0.25,0.29,0.53,0.29,39.87,-0.05
44127.00,10/23/20,25,m25,FALSE,615.22,17.98,4.11,0.59,0.25,0.29,0.54,0.3,39.86,-0.05
44127.00,10/23/20,25,m25,FALSE,615.05,17.96,4.11,0.59,0.25,0.29,0.54,0.3,39.85,-0.05
44127.00,10/23/20,25,m25,FALSE,614.78,17.95,4.11,0.59,0.25,0.29,0.54,0.3,39.85,-0.05
44127.00,10/23/20,25,m25,FALSE,614.83,17.94,4.11,0.59,0.25,0.29,0.54,0.3,39.84,-0.05
44127.00,10/23/20,25,m25,FALSE,614.48,17.94,4.11,0.6,0.25,0.29,0.54,0.3,39.84,-0.06
44127.00,10/23/20,25,m25,FALSE,614.14,17.93,4.11,0.6,0.26,0.29,0.54,0.3,39.83,-0.06
44127.00,10/23/20,25,m25,FALSE,614.04,17.92,4.11,0.6,0.26,0.29,0.54,0.3,39.82,-0.06
44127.00,10/23/20,25,m25,FALSE,614.12,17.91,4.11,0.6,0.26,0.29,0.54,0.3,39.81,-0.06
44127.00,10/23/20,25,m25,FALSE,614.11,17.9,4.11,0.6,0.26,0.29,0.54,0.31,39.81,-0.05
44127.00,10/23/20,25,m25,FALSE,614.57,17.91,4.12,0.6,0.26,0.29,0.54,0.31,39.8,-0.05
44127.00,10/23/20,25,m25,FALSE,616.12,17.93,4.14,0.6,0.26,0.29,0.54,0.31,39.8,-0.05
44127.00,10/23/20,25,m25,FALSE,617.7,17.94,4.13,0.6,0.26,0.29,0.55,0.31,39.8,-0.05
44127.00,10/23/20,25,m25,FALSE,618.93,17.95,4.13,0.6,0.26,0.29,0.55,0.31,39.8,-0.05
44127.00,10/23/20,25,m25,FALSE,619.97,17.96,4.13,0.6,0.26,0.28,0.55,0.31,39.79,-0.05
44127.00,10/23/20,25,m25,FALSE,620.84,17.95,4.13,0.61,0.26,0.29,0.55,0.31,39.78,-0.05
44127.00,10/23/20,25,m25,FALSE,620.78,17.94,4.12,0.61,0.26,0.29,0.55,0.31,39.78,-0.05
44127.00,10/23/20,25,m25,FALSE,619.53,17.93,4.12,0.6,0.26,0.29,0.55,0.31,39.78,-0.05
44127.00,10/23/20,25,m25,FALSE,618.21,17.92,4.12,0.6,0.26,0.29,0.55,0.31,39.79,-0.05
44127.00,10/23/20,25,m25,FALSE,617.46,17.91,4.07,0.6,0.26,0.28,0.55,0.31,39.79,-0.05
44127.00,10/23/20,25,m25,FALSE,617.31,17.89,4.04,0.6,0.26,0.28,0.55,0.31,39.78,-0.06
44127.00,10/23/20,25,m25,FALSE,617.47,17.87,4.02,0.6,0.26,0.28,0.55,0.31,39.78,-0.05
44127.00,10/23/20,25,m25,FALSE,617.44,17.87,4,0.6,0.26,0.27,0.55,0.31,39.77,-0.05
44127.00,10/23/20,25,m25,FALSE,617.62,17.87,4,0.6,0.26,0.27,0.55,0.31,39.76,-0.05
44127.00,10/23/20,25,m25,FALSE,618.5,17.89,3.99,0.6,0.26,0.27,0.55,0.31,39.75,-0.05
44127.00,10/23/20,25,m25,FALSE,619.17,17.9,3.98,0.6,0.26,0.27,0.55,0.31,39.74,-0.05
44127.00,10/23/20,25,m25,FALSE,619.18,17.9,3.98,0.6,0.26,0.27,0.55,0.32,39.74,-0.05
44127.00,10/23/20,25,m25,FALSE,619.06,17.9,3.99,0.6,0.26,0.27,0.55,0.32,39.73,-0.05
44127.00,10/23/20,25,m25,FALSE,619,17.91,3.99,0.61,0.26,0.27,0.55,0.32,39.73,-0.05
44127.00,10/23/20,25,m25,FALSE,618.86,17.94,3.99,0.61,0.26,0.27,0.55,0.32,39.73,-0.05
44127.00,10/23/20,25,m25,FALSE,618.52,17.94,3.99,0.61,0.26,0.27,0.55,0.32,39.73,-0.05
44127.00,10/23/20,25,m25,FALSE,618.74,17.93,3.98,0.61,0.26,0.27,0.55,0.32,39.72,-0.05
44127.00,10/23/20,25,m25,FALSE,618.86,17.92,3.97,0.61,0.26,0.27,0.55,0.32,39.72,-0.05
44127.00,10/23/20,25,m25,FALSE,618.27,17.9,3.97,0.61,0.27,0.27,0.55,0.32,39.72,-0.05
44127.00,10/23/20,25,m25,FALSE,618.11,17.9,3.97,0.61,0.27,0.27,0.55,0.32,39.71,-0.05
44127.00,10/23/20,25,m25,FALSE,618.78,17.9,3.97,0.61,0.27,0.26,0.55,0.32,39.71,-0.05
44127.00,10/23/20,25,m25,FALSE,619.78,17.91,3.96,0.61,0.27,0.26,0.56,0.33,39.71,-0.05
44127.00,10/23/20,25,m25,FALSE,620.46,17.92,3.96,0.61,0.27,0.26,0.56,0.33,39.71,-0.05
44127.00,10/23/20,25,m25,FALSE,620.68,17.92,3.95,0.61,0.27,0.26,0.56,0.33,39.7,-0.05
44127.00,10/23/20,25,m25,FALSE,620.88,17.92,3.95,0.61,0.27,0.26,0.56,0.33,39.7,-0.05
44127.00,10/23/20,25,m25,FALSE,621.33,17.93,3.95,0.61,0.27,0.26,0.56,0.33,39.7,-0.05
44127.00,10/23/20,25,m25,FALSE,621.69,17.93,3.94,0.61,0.28,0.26,0.56,0.33,39.69,-0.05
44127.00,10/23/20,25,m25,FALSE,622.28,17.94,3.94,0.61,0.28,0.26,0.56,0.33,39.69,-0.05
44127.00,10/23/20,25,m25,FALSE,623.03,17.95,3.94,0.61,0.28,0.26,0.56,0.33,39.68,-0.05
44127.00,10/23/20,25,m25,FALSE,623.19,17.96,3.93,0.61,0.28,0.26,0.56,0.33,39.68,-0.05
44127.00,10/23/20,25,m25,FALSE,622.51,17.95,3.92,0.61,0.28,0.26,0.56,0.33,39.68,-0.05
44127.00,10/23/20,25,m25,FALSE,622.44,17.95,3.91,0.61,0.28,0.26,0.56,0.34,39.68,-0.04
44127.00,10/23/20,25,m25,FALSE,623.22,17.97,3.92,0.62,0.28,0.26,0.56,0.34,39.68,-0.04
44127.00,10/23/20,25,m25,FALSE,623.91,17.97,3.93,0.62,0.28,0.26,0.56,0.34,39.68,-0.04
44127.00,10/23/20,25,m25,FALSE,624.83,17.98,3.93,0.62,0.28,0.26,0.56,0.34,39.69,-0.04
44127.00,10/23/20,25,m25,FALSE,625.12,17.98,3.93,0.62,0.28,0.26,0.56,0.34,39.69,-0.04
44127.00,10/23/20,25,m25,FALSE,624.9,17.97,3.92,0.62,0.28,0.26,0.56,0.34,39.69,-0.04
44127.00,10/23/20,25,m25,FALSE,625.19,17.97,3.92,0.62,0.28,0.26,0.56,0.34,39.69,-0.04
